sample#;AD1;AD2;RSSIrx;RSSItx
2627;240;0;101;102
2628;240;0;102;101
2629;240;0;102;102
2630;240;0;102;102
2631;240;0;101;102
2632;239;0;101;102
2633;240;0;101;102
2634;240;0;101;101
2635;240;0;101;101
2636;240;0;101;101
2637;239;0;101;101
2638;240;0;100;100
2639;240;0;100;100
2640;240;0;100;100
2641;240;0;100;100
2642;239;0;100;100
2643;240;0;100;100
2644;240;0;100;99
2645;240;0;101;99
2646;239;0;101;100
2647;240;0;100;100
2648;240;0;100;100
2649;240;0;100;100
2650;240;0;100;100
2651;239;0;100;100
2652;239;0;100;100
2653;240;0;100;101
2654;240;0;101;100
2655;240;0;101;100
2656;239;0;101;100
2657;239;0;100;100
2658;240;0;101;100
2659;240;0;100;100
2660;239;0;101;100
2661;240;0;101;100
2662;239;0;100;100
2663;240;0;100;100
2664;240;0;100;100
2665;239;0;100;100
2666;238;0;101;100
2667;240;0;100;100
2668;240;0;100;100
2669;240;0;100;100
2670;239;0;101;100
2671;240;0;101;100
2672;239;0;101;100
2673;240;0;101;100
2674;240;0;101;100
2675;239;0;101;100
2676;238;0;101;100
2677;239;0;101;100
2678;240;0;101;100
2679;240;0;101;100
2680;240;0;101;100
2681;240;0;101;101
2682;241;0;101;101
2683;240;0;101;101
2684;239;0;102;101
2685;240;0;101;101
2686;240;0;101;101
2687;240;0;101;101
2688;239;0;101;101
2689;239;0;101;101
2690;239;0;101;100
2691;240;0;100;100
2692;240;0;100;101
2693;240;0;100;100
2694;240;0;101;100
2695;238;0;101;100
2696;239;0;101;100
2697;240;0;100;100
2698;240;0;100;100
2699;239;0;100;100
2700;239;0;100;100
2701;239;0;100;100
2702;238;0;100;100
2703;238;0;100;100
2704;238;0;100;100
2705;237;0;101;100
2706;239;0;101;100
2707;238;0;101;100
2708;237;0;101;100
2709;234;0;100;100
2710;237;0;99;100
2711;237;0;99;100
2712;237;0;98;100
2713;237;0;98;100
2714;236;0;98;99
2715;238;0;98;99
2716;238;0;98;99
2717;238;0;98;99
2718;237;0;99;99
2719;238;0;100;99
2720;239;0;99;99
2721;239;0;99;99
2722;238;0;99;98
2723;238;0;99;98
2724;238;0;98;98
2725;241;0;99;99
2726;238;0;99;99
2727;237;0;99;99
2728;237;0;100;99
2729;237;0;100;99
2730;237;0;100;99
2731;235;0;100;100
2732;236;0;100;100
2733;237;0;100;100
2734;237;0;100;100
2735;236;0;100;100
2736;236;0;101;100
2737;234;0;100;100
2738;234;0;100;100
2739;235;0;100;100
2740;236;0;101;100
2741;235;0;101;100
2742;234;0;101;100
2743;235;0;101;100
2744;236;0;101;100
2745;236;0;101;100
2746;233;0;100;100
2747;234;0;101;100
2748;235;0;101;100
2749;235;0;101;100
2750;236;0;101;100
2751;234;0;101;100
2752;233;0;101;100
2753;235;0;101;100
2754;235;0;101;100
2755;234;0;101;101
2756;234;0;101;100
2757;236;0;101;100
2758;235;0;101;100
2759;234;0;102;100
2760;235;0;101;101
2761;233;0;101;100
2762;234;0;101;100
2763;234;0;102;100
2764;235;0;102;101
2765;234;0;102;101
2766;234;0;101;101
2767;234;0;101;100
2768;235;0;101;100
2769;234;0;101;100
2770;234;0;101;100
2771;235;0;100;99
2772;235;0;97;98
2773;234;0;95;97
2774;234;0;89;93
2775;234;0;82;92
2776;235;0;83;90
2777;235;0;88;89
2778;235;0;94;89
2779;234;0;96;89
2780;234;0;98;90
2781;234;0;99;91
2782;234;0;100;94
2783;235;0;100;96
2784;235;0;101;97
2785;235;0;100;98
2786;235;0;100;98
2787;234;0;99;99
2788;235;0;99;98
2789;235;0;98;98
2790;235;0;98;98
2791;234;0;98;98
2792;235;0;97;97
2793;235;0;97;97
2794;235;0;95;97
2795;234;0;96;96
2796;235;0;93;96
2797;235;0;95;96
2798;235;0;92;96
2799;235;0;94;95
2800;235;0;92;95
2801;235;0;94;95
2802;235;0;92;95
2803;235;0;94;95
2804;235;0;91;95
2805;235;0;93;93
2806;235;0;93;94
2807;235;0;96;94
2808;234;0;95;95
2809;234;0;98;95
2810;233;0;98;96
2811;235;0;99;96
2812;234;0;98;96
2813;235;0;99;98
2814;234;0;98;98
2815;235;0;99;98
2816;233;0;98;98
2817;234;0;99;97
2818;234;0;98;97
2819;234;0;98;97
2820;233;0;95;97
2821;234;0;96;96
2822;234;0;95;97
2823;234;0;96;97
2824;234;0;96;97
2825;234;0;96;97
2826;233;0;96;97
2827;233;0;96;97
2828;232;0;96;97
2829;231;0;97;96
2830;233;0;96;96
2831;232;0;96;96
2832;232;0;95;96
2833;232;0;97;96
2834;233;0;97;95
2835;232;0;97;95
2836;229;0;95;96
2837;230;0;95;96
2838;229;0;95;96
2839;232;0;97;95
2840;234;0;96;95
2841;234;0;95;94
2842;235;0;93;93
2843;234;0;89;91
2844;234;0;87;90
2845;234;0;85;88
2846;235;0;86;86
2847;234;0;84;85
2848;234;0;83;83
2849;235;0;83;83
2850;234;0;83;81
2851;235;0;83;82
2852;235;0;83;81
2853;234;0;85;82
2854;233;0;86;83
2855;234;0;87;84
2856;234;0;91;86
2857;234;0;93;87
2858;233;0;95;89
2859;234;0;96;90
2860;233;0;97;92
2861;234;0;96;93
2862;234;0;96;93
2863;233;0;95;93
2864;233;0;91;93
2865;234;0;88;92
2866;235;0;86;90
2867;235;0;86;89
2868;234;0;89;89
2869;234;0;90;89
2870;235;0;93;89
2871;235;0;94;89
2872;235;0;96;90
2873;235;0;96;91
2874;234;0;97;92
2875;234;0;97;94
2876;235;0;97;94
2877;234;0;96;94
2878;234;0;96;94
2879;234;0;95;94
2880;235;0;95;94
2881;235;0;94;93
2882;235;0;94;92
2883;233;0;92;91
2884;234;0;91;91
2885;234;0;89;90
2886;235;0;88;89
2887;235;0;88;89
2888;233;0;88;89
2889;234;0;91;89
2890;235;0;91;90
2891;235;0;92;91
2892;235;0;91;91
2893;234;0;94;92
2894;235;0;95;93
2895;235;0;96;93
2896;234;0;96;94
2897;235;0;97;95
2898;233;0;97;96
2899;235;0;96;96
2900;235;0;95;96
2901;235;0;93;95
2902;234;0;93;94
2903;234;0;93;93
2904;235;0;92;93
2905;234;0;95;93
2906;234;0;96;92
2907;233;0;97;92
2908;234;0;97;93
2909;234;0;98;94
2910;234;0;98;95
2911;234;0;98;95
2912;234;0;97;96
2913;234;0;96;95
2914;235;0;95;95
2915;234;0;95;95
2916;234;0;94;94
2917;234;0;96;94
2918;234;0;96;94
2919;234;0;97;94
2920;234;0;96;94
2921;232;0;95;94
2922;232;0;93;94
2923;233;0;92;93
2924;234;0;89;93
2925;232;0;89;92
2926;232;0;89;90
2927;232;0;92;90
2928;234;0;87;90
2929;233;0;89;90
2930;232;0;90;89
2931;233;0;93;90
2932;232;0;93;91
2933;233;0;94;92
2934;234;0;94;94
2935;233;0;95;94
2936;233;0;95;94
2937;233;0;96;94
2938;234;0;96;95
2939;233;0;97;95
2940;234;0;96;94
2941;232;0;97;94
2942;234;0;96;94
2943;233;0;94;95
2944;234;0;94;95
2945;232;0;94;95
2946;233;0;95;96
2947;234;0;96;96
2948;234;0;97;97
2949;232;0;97;97
2950;234;0;97;97
2951;233;0;98;97
2952;234;0;98;98
2953;234;0;99;98
2954;233;0;99;98
2955;234;0;100;98
2956;234;0;100;98
2957;234;0;100;98
2958;235;0;101;99
2959;234;0;101;99
2960;234;0;101;99
2961;234;0;101;100
2962;235;0;101;101
2963;234;0;100;100
2964;233;0;99;100
2965;233;0;98;100
2966;233;0;96;99
2967;235;0;96;98
2968;234;0;95;97
2969;233;0;94;95
2970;234;0;93;94
2971;234;0;91;93
2972;234;0;89;92
2973;233;0;89;92
2974;233;0;89;91
2975;233;0;89;92
2976;234;0;89;91
2977;233;0;90;92
2978;234;0;90;92
2979;234;0;91;92
2980;234;0;91;92
2981;234;0;92;91
2982;234;0;93;91
2983;234;0;93;90
2984;232;0;94;90
2985;233;0;91;90
2986;233;0;87;88
2987;233;0;86;88
2988;232;0;88;87
2989;234;0;91;88
2990;232;0;91;87
2991;234;0;91;87
2992;233;0;90;87
2993;232;0;89;85
2994;234;0;89;84
2995;234;0;87;85
2996;233;0;88;85
2997;234;0;86;84
2998;232;0;87;84
2999;234;0;83;85
3000;233;0;85;85
3001;234;0;85;86
3002;234;0;89;88
3003;232;0;89;88
3004;233;0;89;88
3005;234;0;90;89
3006;233;0;91;89
3007;234;0;89;89
3008;234;0;87;90
3009;233;0;87;90
3010;233;0;88;90
3011;234;0;90;91
3012;233;0;89;91
3013;232;0;90;91
3014;234;0;89;91
3015;234;0;89;92
3016;232;0;90;91
3017;234;0;90;92
3018;234;0;90;92
3019;234;0;90;92
3020;233;0;90;92
3021;233;0;91;91
3022;234;0;90;91
3023;234;0;91;91
3024;233;0;91;91
3025;233;0;91;91
3026;233;0;92;91
3027;234;0;92;91
3028;233;0;91;91
3029;234;0;92;92
3030;232;0;91;92
3031;234;0;93;92
3032;234;0;92;93
3033;233;0;92;92
3034;234;0;92;92
3035;232;0;92;92
3036;234;0;91;92
3037;233;0;92;92
3038;233;0;92;92
3039;233;0;92;92
3040;233;0;91;91
3041;233;0;91;92
3042;234;0;90;92
3043;233;0;92;92
3044;234;0;89;93
3045;232;0;91;92
3046;234;0;89;92
3047;232;0;92;92
3048;233;0;91;92
3049;233;0;93;92
3050;233;0;91;92
3051;233;0;94;92
3052;233;0;93;92
3053;232;0;96;93
3054;233;0;95;93
3055;232;0;97;94
3056;234;0;97;95
3057;232;0;96;94
3058;233;0;94;95
3059;234;0;94;94
3060;233;0;94;94
3061;233;0;93;93
3062;233;0;92;94
3063;234;0;92;92
3064;234;0;92;91
3065;232;0;92;92
3066;233;0;94;92
3067;233;0;94;92
3068;233;0;91;92
3069;233;0;90;92
3070;233;0;90;91
3071;233;0;91;91
3072;233;0;90;91
3073;232;0;90;90
3074;232;0;89;90
3075;232;0;89;90
3076;232;0;89;89
3077;233;0;87;88
3078;233;0;85;87
3079;232;0;82;88
3080;232;0;82;87
3081;233;0;83;87
3082;233;0;84;86
3083;234;0;85;84
3084;232;0;87;84
3085;233;0;86;84
3086;233;0;87;85
3087;233;0;85;85
3088;232;0;86;85
3089;232;0;85;84
3090;233;0;86;83
3091;233;0;83;85
3092;233;0;83;84
3093;232;0;83;85
3094;232;0;85;85
3095;233;0;87;85
3096;233;0;89;85
3097;233;0;90;86
3098;234;0;90;87
3099;232;0;92;88
3100;233;0;92;89
3101;233;0;93;90
3102;232;0;93;91
3103;232;0;95;92
3104;233;0;94;93
3105;233;0;95;94
3106;232;0;94;94
3107;233;0;94;94
3108;232;0;93;94
3109;233;0;91;93
3110;233;0;90;93
3111;232;0;88;92
3112;233;0;85;91
3113;233;0;82;88
3114;232;0;80;86
3115;232;0;82;85
3116;232;0;80;85
3117;233;0;82;84
3118;233;0;85;83
3119;233;0;89;83
3120;234;0;91;84
3121;233;0;92;87
3122;235;0;93;89
3123;235;0;93;90
3124;235;0;94;91
3125;234;0;94;91
3126;234;0;94;93
3127;235;0;94;94
3128;235;0;94;94
3129;233;0;95;94
3130;233;0;95;95
3131;234;0;95;95
3132;233;0;94;95
3133;232;0;94;94
3134;233;0;94;94
3135;233;0;94;93
3136;234;0;93;93
3137;234;0;93;93
3138;232;0;93;93
3139;232;0;93;93
3140;234;0;93;93
3141;234;0;93;94
3142;233;0;93;94
3143;233;0;93;94
3144;232;0;92;94
3145;234;0;92;94
3146;232;0;92;94
3147;233;0;93;93
3148;232;0;92;93
3149;232;0;93;93
3150;232;0;92;93
3151;232;0;92;92
3152;232;0;92;92
3153;232;0;91;92
3154;232;0;91;92
3155;232;0;92;92
3156;233;0;91;91
3157;231;0;92;92
3158;233;0;91;91
3159;233;0;92;92
3160;233;0;92;91
3161;232;0;93;92
3162;231;0;93;91
3163;233;0;93;92
3164;232;0;93;92
3165;233;0;93;92
3166;232;0;93;93
3167;233;0;94;93
3168;233;0;94;93
3169;232;0;94;94
3170;231;0;93;94
3171;231;0;94;94
3172;233;0;93;93
3173;232;0;94;93
3174;232;0;93;93
3175;233;0;93;93
3176;233;0;93;93
3177;233;0;93;93
3178;233;0;93;94
3179;233;0;93;94
3180;233;0;94;94
3181;231;0;94;94
3182;232;0;95;95
3183;232;0;95;95
3184;231;0;95;95
3185;233;0;95;95
3186;232;0;96;95
3187;233;0;96;96
3188;233;0;96;96
3189;232;0;96;96
3190;233;0;96;96
3191;233;0;95;95
3192;232;0;95;95
3193;231;0;94;94
3194;232;0;94;94
3195;233;0;93;93
3196;232;0;92;93
3197;232;0;91;92
3198;232;0;91;92
3199;232;0;90;91
3200;232;0;89;91
3201;233;0;89;91
3202;232;0;90;90
3203;233;0;88;89
3204;232;0;89;89
3205;233;0;90;89
3206;233;0;90;89
3207;232;0;90;89
3208;231;0;91;90
3209;232;0;90;90
3210;233;0;91;91
3211;233;0;89;90
3212;231;0;89;91
3213;232;0;88;90
3214;233;0;87;90
3215;232;0;86;89
3216;232;0;87;89
3217;232;0;87;89
3218;232;0;89;89
3219;231;0;89;89
3220;232;0;90;89
3221;232;0;91;90
3222;231;0;91;89
3223;232;0;92;89
3224;233;0;91;89
3225;232;0;89;88
3226;232;0;86;88
3227;231;0;86;87
3228;232;0;83;86
3229;232;0;85;86
3230;232;0;87;85
3231;232;0;86;86
3232;234;0;87;86
3233;232;0;89;87
3234;232;0;89;88
3235;233;0;89;88
3236;231;0;90;88
3237;231;0;89;89
3238;233;0;85;89
3239;232;0;85;85
3240;232;0;84;85
3241;231;0;79;84
3242;233;0;80;83
3243;232;0;80;83
3244;233;0;83;82
3245;231;0;86;81
3246;233;0;87;81
3247;232;0;89;84
3248;231;0;89;85
3249;231;0;86;85
3250;231;0;86;86
3251;232;0;85;87
3252;232;0;84;87
3253;232;0;84;87
3254;232;0;86;88
3255;232;0;83;87
3256;232;0;83;86
3257;231;0;81;84
3258;232;0;83;84
3259;231;0;82;84
3260;233;0;84;83
3261;232;0;86;83
3262;232;0;88;83
3263;231;0;88;84
3264;233;0;89;85
3265;232;0;88;87
3266;232;0;90;87
3267;231;0;89;87
3268;233;0;91;87
3269;232;0;91;87
3270;232;0;92;88
3271;232;0;91;89
3272;231;0;91;89
3273;232;0;91;89
3274;232;0;93;90
3275;232;0;92;90
3276;231;0;93;91
3277;232;0;93;93
3278;232;0;94;93
3279;232;0;94;93
3280;232;0;95;93
3281;231;0;95;93
3282;231;0;95;93
3283;233;0;95;94
3284;233;0;95;94
3285;231;0;95;94
3286;231;0;95;94
3287;232;0;95;94
3288;232;0;95;94
3289;232;0;95;94
3290;231;0;95;94
3291;232;0;95;94
3292;232;0;95;94
3293;233;0;95;95
3294;232;0;95;95
3295;233;0;95;94
3296;233;0;95;94
3297;232;0;94;94
3298;233;0;93;94
3299;232;0;93;94
3300;232;0;92;94
3301;233;0;92;94
3302;232;0;91;93
3303;232;0;91;94
3304;232;0;89;93
3305;231;0;89;93
3306;233;0;88;92
3307;233;0;89;90
3308;232;0;89;89
3309;231;0;91;89
3310;232;0;89;88
3311;233;0;89;88
3312;232;0;89;87
3313;232;0;89;87
3314;232;0;89;84
3315;233;0;89;85
3316;232;0;91;84
3317;232;0;91;84
3318;231;0;92;84
3319;232;0;92;85
3320;232;0;93;86
3321;232;0;93;87
3322;232;0;95;90
3323;232;0;94;91
3324;233;0;95;93
3325;232;0;95;94
3326;232;0;96;95
3327;232;0;96;95
3328;233;0;96;96
3329;232;0;96;96
3330;232;0;96;96
3331;231;0;95;96
3332;231;0;94;96
3333;232;0;92;95
3334;232;0;92;94
3335;232;0;90;93
3336;232;0;91;92
3337;231;0;91;91
3338;231;0;91;90
3339;232;0;93;90
3340;232;0;93;90
3341;232;0;95;91
3342;232;0;95;92
3343;231;0;97;93
3344;232;0;96;94
3345;232;0;98;96
3346;233;0;98;97
3347;232;0;98;97
3348;231;0;98;98
3349;232;0;99;98
3350;231;0;98;98
3351;232;0;99;99
3352;232;0;99;99
3353;232;0;99;99
3354;231;0;99;99
3355;233;0;99;100
3356;232;0;99;100
3357;232;0;100;100
3358;232;0;100;100
3359;231;0;100;100
3360;232;0;100;100
3361;232;0;100;100
3362;231;0;100;100
3363;231;0;100;99
3364;231;0;99;98
3365;231;0;99;97
3366;231;0;97;97
3367;231;0;95;96
3368;232;0;91;94
3369;232;0;91;93
3370;232;0;91;93
3371;231;0;92;92
3372;231;0;94;93
3373;232;0;95;94
3374;232;0;98;94
3375;232;0;100;95
3376;232;0;100;97
3377;232;0;100;98
3378;232;0;98;98
3379;231;0;94;97
3380;231;0;91;96
3381;232;0;89;94
3382;232;0;90;94
3383;231;0;93;94
3384;231;0;97;94
3385;231;0;98;94
3386;232;0;100;95
3387;232;0;100;97
3388;231;0;100;97
3389;231;0;100;99
3390;231;0;98;99
3391;231;0;96;99
3392;232;0;93;98
3393;231;0;91;96
3394;232;0;87;96
3395;231;0;87;95
3396;232;0;89;94
3397;232;0;92;94
3398;231;0;96;94
3399;232;0;97;95
3400;232;0;99;97
3401;232;0;99;98
3402;231;0;99;98
3403;232;0;99;99
3404;231;0;98;99
3405;232;0;98;99
3406;231;0;97;98
3407;232;0;97;97
3408;231;0;95;96
3409;230;0;95;96
3410;231;0;94;95
3411;231;0;94;94
3412;230;0;93;94
3413;232;0;93;93
3414;232;0;91;93
3415;231;0;90;92
3416;231;0;88;90
3417;230;0;91;89
3418;231;0;88;89
3419;231;0;89;88
3420;230;0;86;88
3421;231;0;88;88
3422;232;0;88;87
3423;232;0;89;87
3424;232;0;89;88
3425;232;0;89;88
3426;231;0;90;88
3427;232;0;90;89
3428;232;0;91;89
3429;231;0;90;90
3430;232;0;90;91
3431;232;0;89;91
3432;231;0;91;91
3433;232;0;91;92
3434;231;0;92;93
3435;230;0;90;93
3436;231;0;92;93
3437;231;0;91;93
3438;231;0;92;92
3439;231;0;93;93
3440;232;0;93;92
3441;232;0;91;92
3442;232;0;92;92
3443;231;0;91;92
3444;230;0;91;92
3445;232;0;90;92
3446;231;0;92;93
3447;231;0;91;92
3448;231;0;93;92
3449;231;0;92;93
3450;230;0;92;92
3451;232;0;93;92
3452;232;0;92;92
3453;232;0;91;93
3454;233;0;91;92
3455;233;0;91;93
3456;232;0;91;93
3457;232;0;91;93
3458;231;0;92;94
3459;233;0;91;94
3460;233;0;92;94
3461;232;0;91;94
3462;231;0;92;94
3463;229;0;93;94
3464;232;0;94;94
3465;231;0;92;94
3466;231;0;93;94
3467;230;0;92;94
3468;232;0;92;94
3469;231;0;90;94
3470;231;0;90;94
3471;231;0;89;94
3472;231;0;89;93
3473;232;0;89;93
3474;231;0;88;92
3475;231;0;89;92
3476;230;0;88;90
3477;231;0;89;89
3478;231;0;88;87
3479;232;0;89;87
3480;231;0;89;85
3481;231;0;89;84
3482;230;0;88;83
3483;231;0;88;83
3484;231;0;87;83
3485;232;0;87;83
3486;232;0;86;84
3487;231;0;83;83
3488;230;0;80;83
3489;232;0;77;83
3490;231;0;78;84
3491;231;0;80;83
3492;231;0;85;84
3493;231;0;87;85
3494;230;0;86;85
3495;231;0;86;86
3496;232;0;86;87
3497;231;0;86;88
3498;230;0;86;88
3499;231;0;85;89
3500;232;0;85;88
3501;231;0;82;88
3502;230;0;83;88
3503;231;0;84;88
3504;231;0;86;89
3505;231;0;88;90
3506;231;0;90;90
3507;230;0;90;90
3508;231;0;89;90
3509;230;0;86;90
3510;232;0;85;90
3511;232;0;83;89
3512;230;0;85;89
3513;230;0;85;88
3514;232;0;87;88
3515;231;0;86;87
3516;230;0;86;87
3517;230;0;86;87
3518;232;0;87;87
3519;232;0;87;87
3520;231;0;88;87
3521;231;0;88;87
3522;231;0;89;87
3523;232;0;89;87
3524;232;0;90;87
3525;231;0;90;87
3526;231;0;89;86
3527;231;0;89;86
3528;232;0;89;86
3529;231;0;89;86
3530;231;0;89;86
3531;232;0;89;86
3532;231;0;89;86
3533;231;0;89;87
3534;231;0;89;88
3535;232;0;87;88
3536;231;0;87;89
3537;232;0;88;89
3538;232;0;88;89
3539;231;0;89;89
3540;231;0;88;88
3541;231;0;88;88
3542;232;0;87;87
3543;232;0;87;87
3544;231;0;86;87
3545;231;0;87;87
3546;231;0;87;87
3547;231;0;86;87
3548;232;0;86;86
3549;231;0;86;86
3550;232;0;83;87
3551;232;0;81;85
3552;231;0;80;85
3553;231;0;77;82
3554;231;0;79;82
3555;231;0;81;80
3556;231;0;83;81
3557;231;0;82;80
3558;231;0;84;80
3559;231;0;83;81
3560;231;0;84;81
3561;230;0;83;83
3562;231;0;84;83
3563;231;0;85;83
3564;231;0;86;83
3565;231;0;86;84
3566;231;0;86;84
3567;231;0;88;85
3568;230;0;88;85
3569;228;0;89;86
3570;227;0;89;87
3571;228;0;89;88
3572;227;0;88;88
3573;227;0;88;89
3574;228;0;89;89
3575;227;0;88;89
3576;228;0;88;89
3577;228;0;87;89
3578;228;0;88;89
3579;228;0;89;89
3580;228;0;90;89
3581;229;0;89;88
3582;228;0;89;89
3583;229;0;90;89
3584;228;0;91;89
3585;229;0;91;90
3586;229;0;91;90
3587;229;0;91;89
3588;230;0;90;90
3589;232;0;91;90
3590;232;0;89;89
3591;232;0;87;89
3592;233;0;85;88
3593;232;0;81;87
3594;232;0;80;85
3595;232;0;81;84
3596;232;0;85;83
3597;232;0;88;84
3598;231;0;91;85
3599;232;0;92;85
3600;232;0;94;87
3601;232;0;95;89
3602;231;0;95;91
3603;231;0;95;93
3604;231;0;94;94
3605;232;0;94;94
3606;231;0;94;94
3607;231;0;93;94
3608;232;0;91;93
3609;231;0;90;93
3610;232;0;89;92
3611;231;0;88;91
3612;231;0;89;90
3613;230;0;89;90
3614;231;0;90;89
3615;232;0;90;89
3616;232;0;90;89
3617;232;0;90;89
3618;231;0;91;90
3619;232;0;93;90
3620;231;0;93;91
3621;230;0;94;91
3622;230;0;93;92
3623;231;0;94;92
3624;232;0;94;93
3625;231;0;94;93
3626;230;0;94;93
3627;231;0;94;93
3628;232;0;94;93
3629;231;0;94;94
3630;230;0;94;94
3631;231;0;94;94
3632;232;0;94;94
3633;231;0;94;94
3634;231;0;94;94
3635;231;0;94;94
3636;231;0;94;94
3637;231;0;93;94
3638;231;0;93;94
3639;231;0;92;94
3640;230;0;93;93
3641;231;0;92;93
3642;232;0;92;93
3643;231;0;91;93
3644;231;0;92;93
3645;231;0;91;92
3646;232;0;91;91
3647;231;0;90;91
3648;231;0;90;90
3649;231;0;89;89
3650;230;0;88;89
3651;232;0;88;88
3652;231;0;88;87
3653;230;0;87;87
3654;231;0;87;87
3655;231;0;87;86
3656;231;0;86;86
3657;232;0;85;86
3658;230;0;84;85
3659;230;0;86;86
3660;231;0;85;86
3661;232;0;86;86
3662;231;0;85;86
3663;231;0;87;87
3664;231;0;87;87
3665;231;0;87;87
3666;231;0;87;87
3667;230;0;88;87
3668;229;0;87;87
3669;231;0;89;88
3670;231;0;89;88
3671;230;0;90;89
3672;230;0;91;89
3673;230;0;91;90
3674;231;0;93;91
3675;231;0;93;92
3676;230;0;93;92
3677;230;0;93;93
3678;231;0;93;93
3679;231;0;93;93
3680;231;0;93;93
3681;230;0;93;93
3682;230;0;93;93
3683;229;0;92;93
3684;230;0;91;92
3685;230;0;90;91
3686;230;0;90;91
3687;230;0;88;90
3688;231;0;88;89
3689;231;0;86;89
3690;231;0;84;87
3691;230;0;81;87
3692;231;0;83;85
3693;231;0;80;84
3694;231;0;80;84
3695;231;0;82;84
3696;230;0;84;84
3697;230;0;83;84
3698;231;0;85;84
3699;231;0;87;85
3700;231;0;87;86
3701;230;0;89;86
3702;230;0;90;87
3703;230;0;90;88
3704;225;0;90;89
3705;226;0;91;90
3706;228;0;92;90
3707;227;0;92;91
3708;229;0;93;92
3709;227;0;93;92
3710;227;0;93;93
3711;228;0;93;93
3712;227;0;93;92
3713;228;0;92;92
3714;230;0;92;92
3715;230;0;91;92
3716;231;0;91;92
3717;232;0;89;91
3718;233;0;88;90
3719;232;0;86;90
3720;231;0;85;89
3721;232;0;83;88
3722;232;0;82;86
3723;232;0;81;84
3724;231;0;81;83
3725;231;0;83;82
3726;232;0;81;80
3727;232;0;82;79
3728;231;0;81;78
3729;231;0;84;79
3730;230;0;82;79
3731;232;0;85;81
3732;231;0;84;80
3733;232;0;87;80
3734;231;0;86;81
3735;230;0;88;81
3736;231;0;87;83
3737;230;0;88;83
3738;230;0;87;84
3739;230;0;89;84
3740;231;0;88;86
3741;230;0;89;87
3742;230;0;87;88
3743;230;0;88;89
3744;229;0;87;89
3745;230;0;89;89
3746;230;0;88;90
3747;231;0;89;90
3748;231;0;90;91
3749;230;0;91;91
3750;231;0;92;92
3751;231;0;94;93
3752;230;0;94;93
3753;230;0;95;94
3754;230;0;95;95
3755;231;0;96;95
3756;231;0;96;96
3757;231;0;97;96
3758;231;0;98;96
3759;229;0;98;97
3760;231;0;98;97
3761;231;0;98;97
3762;230;0;99;97
3763;230;0;99;98
3764;230;0;99;98
3765;231;0;99;98
3766;231;0;98;98
3767;230;0;98;98
3768;230;0;98;99
3769;230;0;99;99
3770;231;0;99;99
3771;231;0;98;99
3772;230;0;98;98
3773;229;0;98;98
3774;229;0;98;98
3775;230;0;97;98
3776;228;0;97;98
3777;228;0;97;98
3778;229;0;97;97
3779;230;0;97;97
3780;228;0;97;97
3781;229;0;97;97
3782;229;0;96;97
3783;230;0;96;97
3784;230;0;96;96
3785;230;0;95;97
3786;231;0;96;96
3787;230;0;95;96
3788;231;0;95;96
3789;232;0;94;96
3790;231;0;94;95
3791;231;0;94;94
3792;230;0;94;95
3793;230;0;94;94
3794;231;0;94;94
3795;231;0;94;94
3796;231;0;94;94
3797;230;0;94;94
3798;231;0;94;94
3799;231;0;93;94
3800;230;0;93;94
3801;230;0;93;94
3802;231;0;93;94
3803;231;0;93;94
3804;231;0;93;95
3805;229;0;93;94
3806;231;0;94;94
3807;232;0;93;94
3808;230;0;93;93
3809;230;0;92;93
3810;230;0;92;92
3811;230;0;92;92
3812;231;0;91;92
3813;230;0;91;91
3814;229;0;91;91
3815;231;0;91;91
3816;231;0;90;91
3817;230;0;90;91
3818;230;0;90;91
3819;230;0;90;91
3820;229;0;90;91
3821;230;0;89;91
3822;230;0;88;90
3823;230;0;89;90
3824;229;0;88;89
3825;230;0;90;89
3826;229;0;89;89
3827;231;0;89;89
3828;230;0;88;89
3829;230;0;89;89
3830;229;0;87;89
3831;230;0;88;89
3832;231;0;86;89
3833;230;0;86;89
3834;230;0;85;89
3835;229;0;86;89
3836;230;0;84;88
3837;230;0;85;88
3838;229;0;81;88
3839;230;0;82;87
3840;230;0;78;86
3841;231;0;78;85
3842;230;0;79;84
3843;230;0;81;83
3844;230;0;82;82
3845;230;0;82;82
3846;230;0;83;81
3847;230;0;84;82
3848;230;0;83;82
3849;229;0;85;83
3850;229;0;85;85
3851;230;0;86;86
3852;230;0;85;87
3853;229;0;88;88
3854;230;0;86;89
3855;230;0;87;87
3856;230;0;86;87
3857;230;0;86;87
3858;230;0;84;86
3859;230;0;85;86
3860;230;0;83;85
3861;230;0;84;85
3862;230;0;83;84
3863;230;0;84;85
3864;230;0;81;84
3865;231;0;82;84
3866;230;0;81;83
3867;231;0;83;82
3868;229;0;81;83
3869;230;0;82;81
3870;231;0;83;82
3871;230;0;81;80
3872;230;0;83;81
3873;230;0;81;80
3874;229;0;84;81
3875;230;0;81;81
3876;231;0;85;81
3877;230;0;82;82
3878;230;0;85;82
3879;229;0;84;84
3880;230;0;85;85
3881;230;0;82;86
3882;229;0;86;86
3883;229;0;84;86
3884;230;0;87;87
3885;230;0;85;86
3886;229;0;87;86
3887;229;0;84;85
3888;229;0;86;85
3889;228;0;85;84
3890;229;0;87;84
3891;230;0;84;85
3892;228;0;87;86
3893;228;0;85;86
3894;229;0;89;87
3895;229;0;88;87
3896;228;0;89;87
